chunk_id,doc_id,filename,chunk_index,strategy,chunk_size_tokens,word_count,text
text28_semantic_0028,text28,text28.md,28,semantic,19,16,"Resource

North Carolina

Sign up to be the first to hear about how to take action."
text28_semantic_0029,text28,text28.md,29,semantic,29,23,"Sign Up

Email 

ZIP code 

By completing this form, I agree to receive occasional emails per the terms of the ACLU's privacy statement."
text28_semantic_0030,text28,text28.md,30,semantic,34,23,"Search

Legal Help

Contact

Immigrant Civil Rights Assistance Request Form

© 2026 ACLU of North Carolina

User Agreement

Privacy Statement

Website Accessibility

Donate"
text29_semantic_0000,text29,text29.md,0,semantic,59,41,"KNOW YOUR RIGHTS

Last updated: March 20, 2026 12:09 am

Share this page

Resources for Immigrant Communities &amp; Allies: This guide includes resources to help keep you and your community safe during encounters with law enforcement, including ICE and Border Patrol."
text29_semantic_0001,text29,text29.md,1,semantic,24,20,"Report Civil Rights Violations: Use this form to report civil rights violations by immigration agents, including ICE and Border Patrol."
text29_semantic_0002,text29,text29.md,2,semantic,21,18,"These violations may include unlawful detentions and arrests, as well as threats for recording or observing agent activity."
text29_semantic_0003,text29,text29.md,3,semantic,22,18,Community Hotlines: Use the hotlines below to report and confirm ICE or Border Patrol sightings in your communities.
text29_semantic_0004,text29,text29.md,4,semantic,155,62,"Siembra NC | 336-543-0353 Alamance, Cabarrus, Durham, Guilford, Randolph, Johnston

RadarSafe | 800-559-8714 Raleigh/Cary/Wake County

Carolina Migrant Network | 704-740-7737 -

Charlotte/Mecklenburg County, Union, Gaston, Southern Iredell

CIMA (Compañeros Inmigrantes de las Montañas en Acción) | 888-839-2839 Asheville/Hendersonville

Menu

Donate

Watauga County Immigrant Justice Coalition

537-2688 -

|

828-

Avery, Watauga County

View this Content

This embed will serve content from www.youtube.com."
text29_semantic_0005,text29,text29.md,5,semantic,22,20,"See our privacy statement

Visit We Have Rights to explore resources designed to help immigrants understand and protect their rights."
text29_semantic_0006,text29,text29.md,6,semantic,16,14,"Learn more here about your rights as an immigrant, and how to express them."
text29_semantic_0007,text29,text29.md,7,semantic,9,8,This information is not intended as legal advice.
text29_semantic_0008,text29,text29.md,8,semantic,22,20,"If you would like to request a Know Your Rights presentation for your community group, please fill out this form."
text29_semantic_0009,text29,text29.md,9,semantic,68,56,"FOR ATTORNEYS: If you are an attorney serving immigrant communities-whether in civil or criminal court-and are aware of potential civil rights violations, or if you need assistance connecting with rapid legal support and resources, or identifying potential legal claims for advocacy in a matter you are handling, please complete the Immigrant Civil Rights Assistance Request Form."
text29_semantic_0010,text29,text29.md,10,semantic,43,39,"Law enforcement asks about my immigration status

- Stay calm and do not resist or obstruct the agents or officers.
- Do not lie or give false documents.
- Prepare yourself and your family in case you are arrested."
text29_semantic_0011,text29,text29.md,11,semantic,13,10,Memorize the phone numbers of your family and your lawyer.
text29_semantic_0012,text29,text29.md,12,semantic,20,18,"Make emergency plans if you have children or take medication.

- You have the right to remain silent."
text29_semantic_0013,text29,text29.md,13,semantic,13,11,"If you wish to exercise that right, say so out loud."
text29_semantic_0014,text29,text29.md,14,semantic,18,17,North Carolina law does not require you to provide your name or other identifying information to police.
text29_semantic_0015,text29,text29.md,15,semantic,36,30,"However, depending on the circumstance, refusing to identify yourself to the police could result in being charged with resisting, delaying, or obstructing law enforcement in the performance of their duties."
text29_semantic_0016,text29,text29.md,16,semantic,39,36,"If a police officer insists on knowing your name or other identifying information, you can politely point out that state law doesn't require you to provide this information and ask why they are requesting this information."
text29_semantic_0017,text29,text29.md,17,semantic,17,15,"Depending on how they respond, you may then decide whether to provide the requested information."
text29_semantic_0018,text29,text29.md,18,semantic,94,83,"But even if you give your name, you don't have to answer other questions.
- You do not have to consent to a search of yourself or your belongings, but police may pat down your clothing if they suspect a weapon.
- If you are arrested by police, you have the right to a government-appointed lawyer.
- If you are detained by ICE, you have the right to consult with a lawyer, but the government is not required to provide one for you."
text29_semantic_0019,text29,text29.md,19,semantic,95,77,"You can ask for a list of free or low-cost alternatives.
- You do not have to answer questions about where you were born, whether you are a U.S. citizen, or how you entered the country. (Separate rules apply at international borders and airports, and for individuals on certain nonimmigrant visas, including tourists and business travelers.)

What to do if you are arrested or detained

Say you wish to remain silent and ask for a lawyer

immediately."
text29_semantic_0020,text29,text29.md,20,semantic,8,6,Don't give any explanations or excuses.
text29_semantic_0021,text29,text29.md,21,semantic,37,30,"Don't

say anything, sign anything, or make any decisions without a lawyer.

- If you have been arrested by police, you have the right to make a local phone call."
text29_semantic_0022,text29,text29.md,22,semantic,55,48,"The police cannot listen if you call a lawyer.
- If you have been detained by ICE, you have the right to contact your consulate or have an officer inform the consulate of your detention.
- Remember your immigration number (""A"" number) and give it to your family."
text29_semantic_0023,text29,text29.md,23,semantic,47,41,"It will help family members locate you.
- Keep a copy of your immigration documents with someone you trust.
- If you are a non-citizen: Ask your lawyer about the effect of a criminal conviction or plea on your immigration status."
text29_semantic_0024,text29,text29.md,24,semantic,12,10,Don't discuss your immigration status with anyone but your lawyer.
text29_semantic_0025,text29,text29.md,25,semantic,13,11,"While you are in jail, an immigration agent may visit you."
text29_semantic_0026,text29,text29.md,26,semantic,13,12,Do not answer questions or sign anything before talking to a lawyer.
text29_semantic_0027,text29,text29.md,27,semantic,5,4,Read all papers fully.
text29_semantic_0028,text29,text29.md,28,semantic,19,17,"If you do not understand or cannot read the papers, tell the officer you need an interpreter."
text29_semantic_0029,text29,text29.md,29,semantic,36,30,"If you believe your rights were violated

- Write down everything you remember, including officers' badges and patrol car numbers, which agency the officers were from, and any other details."
text29_semantic_0030,text29,text29.md,30,semantic,40,34,"Get contact information for witnesses.
- If you're injured, seek medical attention immediately and take photographs of your injuries.
- File a written complaint with the agency's internal affairs division or civilian complaint board."
text29_semantic_0031,text29,text29.md,31,semantic,145,88,"In most cases, you can file a complaint anonymously if you wish.

- If you need more information, contact us .
- National Immigration Law Center: Know Your Rights
- A Toolkit for Organizations Responding to Mass Worksite Immigration Raids
- Immigrant Legal Resource Center
- American Immigration Lawyers Association
- ACLU VIDEO: What to do if stopped by police or ICE

(Arabic)

اﻟﻌَر َ ﺑ ِ ﯾﱠﺔ

(Farsi)

Español (Spanish)

(Urdu)

ا ُردُو

- Guidance for Schools Explains protections for immigrant students under FERPA and constitutional law."
text29_semantic_0032,text29,text29.md,32,semantic,49,39,"Advises on handling ICE presence, safeguarding student information, and implementing policies to protect students and families.
- Checklist for ICE Arrival Serves as a guide on how to handle ICE interactions before they arrive, during, and after an encounter."
text29_semantic_0033,text29,text29.md,33,semantic,76,59,"University Guidance Advice for students, faculty, or staff who may be impacted by immigration enforcement on Donate

campus.

- Open Letter to College &amp; University on Harboring Liability + ICE Administrative Subpoenas Addressing significant questions that may arise regarding colleges' and universities' rights and obligations in the face of certain Immigration and Customs Enforcement (ICE) investigations and enforcement actions."
text29_semantic_0034,text29,text29.md,34,semantic,46,39,"Immigration Administrative Subpoenas This document lays out several steps that recipients can take in response to an ICE subpoena.

- Guidance for Places of Worship Outlines legal rights and limitations regarding immigration enforcement, including warrant requirements and sanctuary declarations."
text29_semantic_0035,text29,text29.md,35,semantic,58,49,"Offers recommendations on protecting congregants, like defining private areas and training staff.
- Checklist for ICE Arrival Serves as a guide on how to handle ICE interactions before they arrive, during, and after an encounter.

- Guidance for Health Centers Details privacy obligations under HIPAA and the Fourth Amendment."
text29_semantic_0036,text29,text29.md,36,semantic,71,57,"Covers public vs. private spaces, handling ICE agents, and creating internal protocols to protect patient rights and privacy.
- Checklist for ICE Arrival Serves as a guide on how to handle ICE interactions before they arrive, during, and after an encounter.
- Family Emergency Planning El Pueblo Family Guide Emergency guide for immigrant families. (Spanish) English version."
text29_semantic_0037,text29,text29.md,37,semantic,139,87,"Interacting with law enforcement

Printable Guides for when Stopped,

Arrested, or

Detained by Law Enforcement

- English, Spanish, Swahili, French
- Know Your Rights When Protesting

Immigrants' Rights

View All Issues

Feb 26, 2025

ICE Courthouse Presence and Enforcement Letter

Jun 03, 2025

Valid Judicial and Invalid Administrative Warrants

Campaign

Donate

Aug 2025

North Carolina

Campaign

Aug 2025

Immigrants' Rights | +1 Issue

The Faces of North Carolina is a video series campaign dedicated to highlighting the stories of immigrants and their families living across our state."
text29_semantic_0038,text29,text29.md,38,semantic,45,31,"Immigrants' Rights

|

+1 Issue

How to Identify a Valid Judicial Warrant

Resource

Know Your Rights

STAY INFORMED

Sign up to be the first to hear about how to take action."
text29_semantic_0039,text29,text29.md,39,semantic,24,20,"Sign Up

By completing this form, I agree to receive occasional emails per the terms of the ACLU's privacy statement."
text29_semantic_0040,text29,text29.md,40,semantic,39,26,"Legal Help

Contact

Immigrant Civil Rights Assistance Request Form

© 2026 ACLU of North Carolina

User Agreement

Privacy Statement

Website Accessibility

Email 

ZIP code 

Search

Donate"
text3_semantic_0000,text3,text3.md,0,semantic,60,47,"Schedule a Consultation

MENU

Last Updated on: December 18, 2025 General US Immigration , Green Card - US Permanent Residency , US Citizenship |

Whether you are undocumented, a visa holder, or a Green Card holder, knowing your rights can protect you during encounters with immigration officers."
text3_semantic_0001,text3,text3.md,1,semantic,37,31,"If U.S. Immigration and Customs Enforcement (ICE) comes to your home or stops you in public, you do not have to answer questions or allow entry without a valid search warrant."
text3_semantic_0002,text3,text3.md,2,semantic,16,13,"This article explains your rights, responsibilities, and how to protect your legal status."
text3_semantic_0003,text3,text3.md,3,semantic,131,118,"If ICE agents come to your home, you have legal protections under U.S. law.

- You do not have to open the door unless ICE presents a valid search warrant signed by a judge .
- An ICE deportation warrant is not a search warrant -officers cannot enter unless you allow them in.
- Ask ICE to show the warrant through a window or under the door before opening.
- If the warrant does not have your correct name and address , you do not have to let them in.
- If you choose to speak with officers, step outside and close the door behind you to prevent them from entering.
- Stay calm, and do not resist."
text3_semantic_0004,text3,text3.md,4,semantic,14,11,Exercising your rights does not mean you are breaking the law.
text3_semantic_0005,text3,text3.md,5,semantic,81,69,"You have the right to refuse to answer questions from ICE officers.

- You are not required to disclose your immigration status, birthplace, or how you entered the U.S.
- If you do not want to speak, say clearly: 'I choose to remain silent.'
- Never provide false documents or lie about your status, as this can be used against you.

- Show a Know Your Rights card ."
text3_semantic_0006,text3,text3.md,6,semantic,15,12,"Example below:

I am exercising my rights as outlined by the U.s."
text3_semantic_0007,text3,text3.md,7,semantic,29,23,"Constitution:

I will not answer any questions about my immigration status or anything else.

- 2) I do not consent to this search."
text3_semantic_0008,text3,text3.md,8,semantic,40,36,"I do not give permission for you to enter my home, search my belongings, or question me without a warrant signed by a judge.

will not sign anything or make any decisions without consulting my lawyer."
text3_semantic_0009,text3,text3.md,9,semantic,5,4,Please respect my rights.
text3_semantic_0010,text3,text3.md,10,semantic,109,93,"If ICE detains you, you have the right to legal representation.

- You have the right to ask for an attorney before answering questions.
- If you already have a lawyer, show Form G-28 (Notice of Entry of Appearance as Attorney) to ICE officers.
- If you do not have a lawyer, request a list of free immigration attorneys or contact your country's consulate for assistance.
- You have the right to make one free phone call after 10 days if needed.
- Do not sign any documents unless you fully understand them."
text3_semantic_0011,text3,text3.md,11,semantic,9,8,Always ask to speak with an attorney first.
text3_semantic_0012,text3,text3.md,12,semantic,137,100,"If you are a Lawful Permanent Resident (Green Card Holder), you have rights under U.S. law, but you must also fulfill specific responsibilities to maintain your legal status.

- Live and work permanently in the United States.
- Be protected under U.S. federal, state, and local laws.
- Travel internationally and return to the U.S. with certain restrictions.
- Apply for U.S. citizenship after meeting eligibility requirements.

- Obey all U.S. laws, including federal, state, and local regulations.
- File U.S. income taxes every year.
- Notify U.S. Citizenship and Immigration Services (USCIS) within 10 days of changing your address."
text3_semantic_0013,text3,text3.md,13,semantic,16,13,Avoid criminal activity-certain offenses may lead to deportation or losing your Green Card.
text3_semantic_0014,text3,text3.md,14,semantic,23,17,U.S. law requires non-citizens aged 18 and older to always carry proof of their lawful status .
text3_semantic_0015,text3,text3.md,15,semantic,55,45,"According to Section 264(e) of the Immigration and Nationality Act (INA):

'Every alien, eighteen years of age and over, shall at all times carry with him and have in his personal possession any certificate of alien registration or alien registration receipt card issued to him."
text3_semantic_0016,text3,text3.md,16,semantic,36,33,"Any alien who fails to comply shall be guilty of a misdemeanor and may be fined or imprisoned for up to thirty days.'

While prosecutions for this offense are rare, they have occurred."
text3_semantic_0017,text3,text3.md,17,semantic,117,90,"Therefore, it is recommended that you carry your immigration documents, especially when traveling within the U.S.

- Green Card (Form I-551)
- If your Green Card is pending renewal, you should carry:
- Form I-90 receipt (proof of Green Card renewal)
- Form I-751 receipt (for those removing conditions on a two-year Green Card)
- I-551 ADIT stamp in your passport (temporary proof of Green Card status)

If you prefer not to carry original documents at all times, you can keep high-resolution color scans on your smartphone as a backup."
text3_semantic_0018,text3,text3.md,18,semantic,18,16,"However, digital copies do not replace physical documents and may not be accepted in all situations."
text3_semantic_0019,text3,text3.md,19,semantic,17,14,A Green Card is the first step toward becoming a naturalized U.S. citizen .
text3_semantic_0020,text3,text3.md,20,semantic,135,111,"If eligible, you can apply for U.S. citizenship by meeting specific requirements.

- You must have been a Green Card holder for at least 5 years (or 3 years if married to a U.S. citizen ).
- You must have maintained continuous residence in the U.S. during this period.
- You must have been physically present in the U.S. for at least 30 months out of the last 5 years.
- You must be able to speak, read, and write basic English .
- You must pass the U.S. civics test , which covers American history and government.
- You must demonstrate good moral character , meaning no serious criminal history."
text3_semantic_0021,text3,text3.md,21,semantic,206,166,"Some applicants qualify for exemptions from the English and/or civics test based on age and time as a Green Card holder.

- English Test Exemption:
- Age 50 or older and a Green Card holder for at least 20 years .
- Age 55 or older and a Green Card holder for at least 15 years .
- You will still need to take the civics test, but you can do so in your native language with an interpreter.
- Simplified Civics Test:
- Age 65 or older and a Green Card holder for at least 20 years .
- You will take a shorter version of the civics test (20 questions instead of 100) and may use an interpreter.
- Medical Disability Waiver:
- If you have a physical, developmental, or mental disability that prevents you from learning English or civics, you may qualify for an exemption by filing Form N-648 (Medical Certification for Disability Exceptions).

1. Submit Form N-400 (Application for Naturalization) to USCIS."
text3_semantic_0022,text3,text3.md,22,semantic,66,45,"Attend a biometrics appointment (if required).

3. Complete the naturalization interview and test at a USCIS office.

4. Receive a decision -USCIS will approve, continue, or deny your application.
5. Take the Oath of Allegiance at a naturalization ceremony to officially become a U.S. citizen."
text3_semantic_0023,text3,text3.md,23,semantic,50,44,"Knowing your rights and responsibilities as an immigrant or Green Card holder is crucial for protecting your legal status in the U.S. If ICE approaches you, remain calm, do not answer questions without a lawyer, and do not sign any documents without understanding them."
text3_semantic_0024,text3,text3.md,24,semantic,13,11,"If you need legal assistance, contact an immigration attorney for guidance."
text3_semantic_0025,text3,text3.md,25,semantic,14,12,Staying informed and prepared can help you navigate the immigration process safely.
text3_semantic_0026,text3,text3.md,26,semantic,25,19,"Schedule a Consultation with an Immigration Lawyer

- Green Card

You may have questions regarding a U.S. immigration matter."
text3_semantic_0027,text3,text3.md,27,semantic,19,16,We invite you to contact our team at Richards and Jurusik for detailed guidance and assistance.
text3_semantic_0028,text3,text3.md,28,semantic,22,19,We aim to provide the most accurate and up-to-date information to make your immigration process smoother and less stressful.
text3_semantic_0029,text3,text3.md,29,semantic,23,20,The immigration lawyers at Richards and Jurusik have decades of experience helping people work and live in the United States.
text3_semantic_0030,text3,text3.md,30,semantic,12,9,Read some of our hundreds of 5-star client reviews!
text3_semantic_0031,text3,text3.md,31,semantic,9,8,Contact us today to assess your legal situation.
text3_semantic_0032,text3,text3.md,32,semantic,15,13,"Contact Us

Do You Need to Carry Your Immigration Documents at All Times?"
text3_semantic_0033,text3,text3.md,33,semantic,16,8,"Richards and Jurusik Immigration Law

EN

JEREMY L."
text3_semantic_0034,text3,text3.md,34,semantic,81,56,"RICHARDS is the founding partner of Richards and Jurusik and has dedicated his career to U.S. immigration law, with a specialized focus on assisting Canadian and Mexican citizens under the United States-Mexico-Canada Agreement (USMCA) to work and live in the United States. (Full Bio)

Watch on

Can You Get an Unrestricted SSN with a Nonimmigrant Visa?"
text3_semantic_0035,text3,text3.md,35,semantic,26,18,"By Jeremy Richards Date Last Updated: September 25, 2024 |

Alien Registration for Canadians: Who Needs to Register?"
text3_semantic_0036,text3,text3.md,36,semantic,26,20,"By Jeremy Richards Date Last Updated: December 18, 2025 |

Schedule a consultation with one of our immigration lawyers today."
text3_semantic_0037,text3,text3.md,37,semantic,25,22,"Our US Immigration Resources blog is updated multiple times a week with answers to frequently asked questions, immigration updates, and immigration news."
text3_semantic_0038,text3,text3.md,38,semantic,14,13,Subscribe to stay up to date with the latest on US Immigration law.
text3_semantic_0039,text3,text3.md,39,semantic,5,3,What's your question?
text3_semantic_0040,text3,text3.md,40,semantic,6,5,Search our US immigration resources.
text3_semantic_0041,text3,text3.md,41,semantic,12,9,"Got a question for our blog, podcast, or videos?"
text3_semantic_0042,text3,text3.md,42,semantic,5,4,Drop us a line!
text3_semantic_0043,text3,text3.md,43,semantic,55,42,"EN

Ask Us a Question

Get our FREE comprehensive guide on TN Visas, which details requirements and qualifications for TN Visa status, the application process, maintenance of TN Visa status, TD Visas for dependents, common questions and issues, and tips for success."
text3_semantic_0044,text3,text3.md,44,semantic,22,20,"Get the Guide

Check out our categories to find the US immigration law issues that are most important to YOU."
text3_semantic_0045,text3,text3.md,45,semantic,639,382,"Asylum Seekers (14) Board of Immigration Appeal (BIA) (8) Careers (5) Case Law and Memos (53) Case Tracking and Processing Times (8) CNMI Visas (1) DACA (Deferred Action for Childhood Arrivals) (5) DOS Visa Bulletin (23)

Employment-Based Green Cards (103)

- L1 Visa to Green Card (14)
- National Interest Waiver (NIW) (17)
- PERM Labor Certification (42)

Entry to Canada (71)

- DUI Offenses (68)
- Other Criminal Offenses (48)

Family-Based Immigration (118)

- Green Card through Family Members (46)
- Green Cards through Marriage (61)
- K1 Fiancee Visas (4)
- Violence Against Women Act (VAWA) (5)

General US Immigration (247)

- Alien Registration Requirement (ARR) (17)
- NEXUS (9)

Green Card - US Permanent Residency (142)

- ADIT Stamp (2)
- Canadian-born Native Americans (2)
- Diversity Visa (DV) Lottery (2)
- EB-1A Green Card for Extraordinary Ability (2)
- Re-Entry Permit (Form I-131) (6)

Immigrant Visa Processing (20) Immigration Appeals (8) Immigration Court/Removal Proceedings (28) Immigration Delay Litigation (18) Administrative Processing (7) Mandamus Lawsuit (10) EN

Successful Case Results (143)

- Asylum: Success Stories (4)
- Canadian Inadmissibility Success Stories (8)
- E2 Visa: Success Stories (3)
- EB-1A Green Card: Extraordinary Ability Approvals (2)
- Green Card: Success Stories (42)
- H-1B Visa: Success Stories (2)
- L1 Visa: Success Stories (10)
- TN Visa: Client Testimonials (35)
- U.S. Citizenship: Naturalization Success Stories (6)

Temporary Work Visas (650)

- E Visas for Traders and Investors (67)
- E1 Trader Visas (29)
- E2 Investor Visas (64)
- E3 Visas for Australians (20)
- H1B Visas for Specialty Occupations (155)
- I Visas for Media Representatives (2)
- J1 Waivers (12)
- L1 Visas for International Business (84)
- O1 Visas for Extraordinary Ability (27)
- Other Temporary Work Visas (17)
- R Visas for Religious Workers (7)
- TN Visas for NAFTA Professionals (348)
- Visas for Dependents (14)
- Work Authorization (EAD/OPT/CPT) (25)

Uncategorized (4)

US Citizenship (62)

- US Immigration for Canadians (299)
- US Immigration for Employers (46)
- US Immigration for Mexicans (180)
- US Immigration News and Updates (211)
- US Immigration Waivers (17)

With 1 to 2 new episodes each month, the Arrive Podcast can help you stay updated on the US immigration matters that matter the most to you."
text3_semantic_0046,text3,text3.md,46,semantic,45,39,"Listen to the Podcast

Richards and Jurusik Immigration Law regularly creates video content about the current state of a certain aspect of US immigration law, and how it applies to Canadians living and working in the United States today."
text3_semantic_0047,text3,text3.md,47,semantic,37,31,"Watch the Videos

EN

Hosted by US immigration lawyer Jeremy Richards and other partners, our ongoing webinars provide opportunities for discussion and conversation about a variety of US immigration law issues."
text3_semantic_0048,text3,text3.md,48,semantic,34,19,"Upcoming Webinars

419 reviews

Blayne Hutchins

★★★★★ in the last week

Used Richards and Jurusik for an L1A visa."
text3_semantic_0049,text3,text3.md,49,semantic,7,6,They were super helpful and responsive.
text3_semantic_0050,text3,text3.md,50,semantic,28,21,"Would highly recommend them.

● ● ● ● ●

At Richards and Jurusik Immigration Law, we offer simplified flat-rate legal fees."
text3_semantic_0051,text3,text3.md,51,semantic,16,13,"You know what you will pay from the beginning, leaving the guesswork out."
text3_semantic_0052,text3,text3.md,52,semantic,66,31,"Learn More

5 Niagara Square, Buffalo, NY 14202 | Phone: (716) 970-4007

439 University Avenue, Suite 500 Toronto, ON M5G 1Y8 | Phone: (866) 697-1832

© 2026 Richards and Jurusik, LLP."
text3_semantic_0053,text3,text3.md,53,semantic,4,3,All rights reserved.
text3_semantic_0054,text3,text3.md,54,semantic,83,56,"ATTORNEY ADVERTISING. | Our Privacy Policy  |  Disclaimer

- Over 13,000+ successful U.S. immigration cases
- Decades of experience in U.S. immigration law
- A law firm trusted by Canadians and clients worldwide

About Us

We are dedicated to providing prompt, professional, and individualized attention, walking each client through the necessary steps of their immigration process."
text3_semantic_0055,text3,text3.md,55,semantic,2,2,Learn More
text30_semantic_0000,text30,text30.md,0,semantic,59,41,"KNOW YOUR RIGHTS

Last updated: March 20, 2026 12:09 am

Share this page

Resources for Immigrant Communities &amp; Allies: This guide includes resources to help keep you and your community safe during encounters with law enforcement, including ICE and Border Patrol."
text30_semantic_0001,text30,text30.md,1,semantic,24,20,"Report Civil Rights Violations: Use this form to report civil rights violations by immigration agents, including ICE and Border Patrol."
text30_semantic_0002,text30,text30.md,2,semantic,21,18,"These violations may include unlawful detentions and arrests, as well as threats for recording or observing agent activity."
text30_semantic_0003,text30,text30.md,3,semantic,22,18,Community Hotlines: Use the hotlines below to report and confirm ICE or Border Patrol sightings in your communities.
text30_semantic_0004,text30,text30.md,4,semantic,155,62,"Siembra NC | 336-543-0353 Alamance, Cabarrus, Durham, Guilford, Randolph, Johnston

RadarSafe | 800-559-8714 Raleigh/Cary/Wake County

Carolina Migrant Network | 704-740-7737 -

Charlotte/Mecklenburg County, Union, Gaston, Southern Iredell

CIMA (Compañeros Inmigrantes de las Montañas en Acción) | 888-839-2839 Asheville/Hendersonville

Menu

Donate

Watauga County Immigrant Justice Coalition

537-2688 -

|

828-

Avery, Watauga County

View this Content

This embed will serve content from www.youtube.com."
text30_semantic_0005,text30,text30.md,5,semantic,22,20,"See our privacy statement

Visit We Have Rights to explore resources designed to help immigrants understand and protect their rights."
text30_semantic_0006,text30,text30.md,6,semantic,16,14,"Learn more here about your rights as an immigrant, and how to express them."
text30_semantic_0007,text30,text30.md,7,semantic,9,8,This information is not intended as legal advice.
text30_semantic_0008,text30,text30.md,8,semantic,22,20,"If you would like to request a Know Your Rights presentation for your community group, please fill out this form."
text30_semantic_0009,text30,text30.md,9,semantic,68,56,"FOR ATTORNEYS: If you are an attorney serving immigrant communities-whether in civil or criminal court-and are aware of potential civil rights violations, or if you need assistance connecting with rapid legal support and resources, or identifying potential legal claims for advocacy in a matter you are handling, please complete the Immigrant Civil Rights Assistance Request Form."
text30_semantic_0010,text30,text30.md,10,semantic,17,15,"Law enforcement asks about my immigration status

- Stay calm and keep the door closed."
text30_semantic_0011,text30,text30.md,11,semantic,93,86,"Opening the door does not give them permission to come inside, but it is safer to speak to ICE through the door.

- You have the right to remain silent, even if the officer has a warrant.
- You do not have to let police or immigration agents into your home unless they have certain kinds of warrants.
- If police have an arrest warrant, they are legally allowed to enter the home of the person on the warrant if they believe that person is inside."
text30_semantic_0012,text30,text30.md,12,semantic,72,59,"But a warrant of removal/deportation (Form I-205) does not allow officers to enter a home without consent.

- Ask if they are immigration agents and what they are there for.
- Ask the agent or officer to show you a badge or identification through the window or peephole.
- Ask if they have a warrant signed by a judge."
text30_semantic_0013,text30,text30.md,13,semantic,37,33,"If they say they do, ask them to slide it under the door or hold it up to a window so you can inspect it.
- Don't lie or produce any false documents."
text30_semantic_0014,text30,text30.md,14,semantic,43,39,"Don't sign anything without speaking with a lawyer first.
- Do not open your door unless ICE shows you a judicial search or arrest warrant naming a person in your residence and/or areas to be searched at your address."
text30_semantic_0015,text30,text30.md,15,semantic,13,10,"If they don't produce a warrant, keep the door closed."
text30_semantic_0016,text30,text30.md,16,semantic,23,18,"State: 'I do not consent to your entry.'
- If agents force their way in, do not resist."
text30_semantic_0017,text30,text30.md,17,semantic,26,22,"If you wish to exercise your rights, state: 'I do not consent to your entry or to your search of these premises."
text30_semantic_0018,text30,text30.md,18,semantic,10,8,"I am exercising my right to

remain silent."
text30_semantic_0019,text30,text30.md,19,semantic,113,92,"I wish to speak with a lawyer as soon as possible.'

If you are on probation with a search condition, law

enforcement is allowed to enter your home.

- If you need more information, contact us .
- National Immigration Law Center: Know Your Rights
- A Toolkit for Organizations Responding to Mass Worksite Immigration Raids
- Immigrant Legal Resource Center
- American Immigration Lawyers Association
- ACLU VIDEO: What to do if stopped by police or ICE

- Guidance for Schools Explains protections for immigrant students under FERPA and constitutional law."
text30_semantic_0020,text30,text30.md,20,semantic,22,16,"Advises on handling ICE presence, safeguarding student information, and implementing policies to protect students and families."
text30_semantic_0021,text30,text30.md,21,semantic,103,82,"Checklist for ICE Arrival Serves as a guide on how to handle ICE interactions before they arrive, during, and Donate

after an encounter.

- University Guidance Advice for students, faculty, or staff who may be impacted by immigration enforcement on campus.
- Open Letter to College &amp; University on Harboring Liability + ICE Administrative Subpoenas Addressing significant questions that may arise regarding colleges' and universities' rights and obligations in the face of certain Immigration and Customs Enforcement (ICE) investigations and enforcement actions."
text30_semantic_0022,text30,text30.md,22,semantic,46,39,"Immigration Administrative Subpoenas This document lays out several steps that recipients can take in response to an ICE subpoena.

- Guidance for Places of Worship Outlines legal rights and limitations regarding immigration enforcement, including warrant requirements and sanctuary declarations."
text30_semantic_0023,text30,text30.md,23,semantic,58,49,"Offers recommendations on protecting congregants, like defining private areas and training staff.
- Checklist for ICE Arrival Serves as a guide on how to handle ICE interactions before they arrive, during, and after an encounter.

- Guidance for Health Centers Details privacy obligations under HIPAA and the Fourth Amendment."
text30_semantic_0024,text30,text30.md,24,semantic,266,187,"Covers public vs. private spaces, handling ICE agents, and creating internal protocols to protect patient rights and privacy.
- Checklist for ICE Arrival Serves as a guide on how to handle ICE interactions before they arrive, during, and after an encounter.
- Family Emergency Planning

El Pueblo Family Guide Emergency guide for immigrant families. (Spanish)

English version.

- Interacting with law enforcement
- Printable Guides for when Stopped, Arrested, or Detained by Law Enforcement
- English, Spanish, Swahili, French
- Know Your Rights When Protesting

Immigrants' Rights

View All Issues

Feb 26, 2025

ICE Courthouse Presence and Enforcement Letter

Jun 03, 2025

Valid Judicial and Invalid Administrative Warrants

Campaign

Donate

Aug 2025

Las Caras de Carolina del Norte

Campaign

Aug 2025

The Faces of North Carolina [Las Caras de Carolina del Norte] es una

Immigrants' Rights | +1 Issue

Faces of North Carolina

The Faces of North Carolina is a video series campaign dedicated to

highlighting the stories of immigrants and their families living across

Immigrants' Rights | +1 Issue

Resource

Know Your Rights

Sign up to be the first to hear about how to take action."
text30_semantic_0025,text30,text30.md,25,semantic,29,23,"Sign Up

Email 

ZIP code 

By completing this form, I agree to receive occasional emails per the terms of the ACLU's privacy statement."
text30_semantic_0026,text30,text30.md,26,semantic,34,23,"Search

Legal Help

Contact

Immigrant Civil Rights Assistance Request Form

© 2026 ACLU of North Carolina

User Agreement

Privacy Statement

Website Accessibility

Donate"
text31_semantic_0000,text31,text31.md,0,semantic,59,41,"KNOW YOUR RIGHTS

Last updated: March 20, 2026 12:09 am

Share this page

Resources for Immigrant Communities &amp; Allies: This guide includes resources to help keep you and your community safe during encounters with law enforcement, including ICE and Border Patrol."
